time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, entertainment_cpu, entertainment_mem, noverloadedservers, ndeferredsessions, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
   8480.0, 135,     0.032, 10,    0.1263,    0.2036, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1309,    0.2029, 0.1000 
   8490.0, 135,     0.035, 10,    0.1280,    0.2053, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1293,    0.2060, 0.1000 
   8500.0, 133,     0.033, 10,    0.1297,    0.2029, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1271,    0.2020, 0.1000 
   8510.0, 133,     0.035, 10,    0.1302,    0.2022, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1314,    0.2000, 0.1000 
   8520.0, 133,     0.034, 10,    0.1304,    0.2034, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1321,    0.2011, 0.1000 
   8530.0, 132,     0.033, 10,    0.1187,    0.2042, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1353,    0.2056, 0.1000 
   8540.0, 131,     0.035, 10,    0.1259,    0.2029, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1143,    0.2033, 0.1000 
   8550.0, 131,     0.035, 10,    0.1277,    0.2022, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1275,    0.2012, 0.1000 
   8560.0, 131,     0.034, 9,    0.1348,    0.2036, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1342,    0.2036, 0.1000 
   8570.0, 130,     0.033, 9,    0.1353,    0.2034, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1376,    0.2010, 0.1000 
   8580.0, 130,     0.033, 9,    0.1349,    0.2026, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1356,    0.2013, 0.1000 
   8590.0, 129,     0.033, 9,    0.1317,    0.2028, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1378,    0.2043, 0.1000 
   8600.0, 128,     0.034, 9,    0.1389,    0.2014, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1349,    0.1978, 0.1000 
   8610.0, 125,     0.035, 9,    0.1356,    0.2017, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1423,    0.2006, 0.1000 
   8620.0, 125,     0.033, 8,    0.1347,    0.2045, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1338,    0.2020, 0.1000 
   8630.0, 124,     0.032, 8,    0.1362,    0.2054, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1307,    0.2107, 0.1000 
   8640.0, 124,     0.032, 8,    0.1322,    0.2049, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1326,    0.2060, 0.1000 
   8650.0, 123,     0.034, 7,    0.1403,    0.2060, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1408,    0.2010, 0.1000 
   8660.0, 121,     0.033, 7,    0.1445,    0.2052, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1463,    0.2057, 0.1000 
   8670.0, 120,     0.033, 7,    0.1403,    0.2027, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1466,    0.2031, 0.1000 
   8680.0, 120,     0.032, 7,    0.1358,    0.2026, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1383,    0.1978, 0.1000 
   8690.0, 119,     0.032, 7,    0.1355,    0.2025, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1309,    0.2034, 0.1000 
   8700.0, 118,     0.034, 7,    0.1363,    0.2031, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1341,    0.2040, 0.1000 
   8710.0, 116,     0.034, 7,    0.1356,    0.2033, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1426,    0.2025, 0.1000 
   8720.0, 115,     0.033, 7,    0.1256,    0.2025, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1206,    0.2027, 0.1000 
   8730.0, 115,     0.032, 7,    0.1218,    0.2025, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1120,    0.2017, 0.1000 
   8740.0, 115,     0.032, 6,    0.1264,    0.2053, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1194,    0.1997, 0.1000 
   8750.0, 115,     0.035, 6,    0.1292,    0.2040, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1286,    0.2052, 0.1000 
   8760.0, 115,     0.034, 6,    0.1308,    0.2059, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1302,    0.2063, 0.1000 
   8770.0, 115,     0.032, 6,    0.1356,    0.2046, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1189,    0.2061, 0.1000 
   8780.0, 115,     0.035, 6,    0.1425,    0.2048, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1413,    0.2045, 0.1000 
   8790.0, 115,     0.036, 6,    0.1385,    0.2056, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1472,    0.2053, 0.1000 
   8800.0, 115,     0.035, 6,    0.1402,    0.2070, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1429,    0.2090, 0.1000 
   8810.0, 114,     0.033, 6,    0.1387,    0.2060, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1437,    0.2052, 0.1000 
   8820.0, 114,     0.032, 6,    0.1394,    0.2067, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1399,    0.2078, 0.1000 
   8830.0, 113,     0.032, 6,    0.1210,    0.2078, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1268,    0.2084, 0.1000 
   8840.0, 113,     0.035, 6,    0.1290,    0.2067, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1198,    0.2055, 0.1000 
   8850.0, 112,     0.033, 6,    0.1269,    0.2052, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1257,    0.2042, 0.1000 
   8860.0, 112,     0.035, 6,    0.1276,    0.2066, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1221,    0.2053, 0.1000 
   8870.0, 109,     0.035, 6,    0.1343,    0.2079, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1357,    0.2090, 0.1000 
   8880.0, 108,     0.034, 6,    0.1358,    0.2078, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1414,    0.2039, 0.1000 
   8890.0, 107,     0.031, 6,    0.1244,    0.2083, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1353,    0.2119, 0.1000 
   8900.0, 107,     0.033, 6,    0.1358,    0.2062, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1269,    0.2064, 0.1000 
   8910.0, 105,     0.034, 6,    0.1385,    0.2071, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1404,    0.2065, 0.1000 
   8920.0, 105,     0.029, 6,    0.1349,    0.2086, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1389,    0.2083, 0.1000 
   8930.0, 104,     0.034, 6,    0.1341,    0.2084, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1329,    0.2088, 0.1000 
   8940.0, 102,     0.036, 6,    0.1347,    0.2077, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1331,    0.2101, 0.1000 
   8950.0, 100,     0.031, 6,    0.1315,    0.2079, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1169,    0.2069, 0.1000 
   8960.0, 98,     0.030, 6,    0.1321,    0.2095, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1284,    0.2127, 0.1000 
   8970.0, 98,     0.036, 6,    0.1373,    0.2081, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1373,    0.2100, 0.1000 
   8980.0, 97,     0.034, 6,    0.1342,    0.2061, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1387,    0.2027, 0.1000 
   8990.0, 97,     0.034, 6,    0.1357,    0.2073, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1388,    0.2039, 0.1000 
   9000.0, 97,     0.033, 6,    0.1355,    0.2079, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1355,    0.2079, 0.1000 
   9010.0, 97,     0.033, 6,    0.1536,    0.2073, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1802,    0.2082, 0.1000 
   9020.0, 97,     0.033, 6,    0.1437,    0.2078, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1490,    0.2078, 0.1000 
   9030.0, 97,     0.033, 6,    0.1400,    0.2076, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1392,    0.2074, 0.1000 
   9040.0, 97,     0.035, 6,    0.1396,    0.2072, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1364,    0.2088, 0.1000 
   9050.0, 97,     0.037, 6,    0.1428,    0.2078, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1377,    0.2080, 0.1000 
   9060.0, 97,     0.032, 6,    0.1391,    0.2082, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1414,    0.2072, 0.1000 
   9070.0, 97,     0.034, 6,    0.1473,    0.2078, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1813,    0.2083, 0.1000 
   9080.0, 94,     0.034, 6,    0.1366,    0.2071, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1259,    0.2069, 0.1000 
   9090.0, 92,     0.035, 6,    0.1392,    0.2046, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1342,    0.2032, 0.1000 
   9100.0, 92,     0.034, 6,    0.1350,    0.2047, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1364,    0.2028, 0.1000 
   9110.0, 92,     0.031, 6,    0.1376,    0.2060, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1304,    0.2061, 0.1000 
   9120.0, 91,     0.031, 6,    0.1370,    0.2055, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1355,    0.2022, 0.1000 
   9130.0, 91,     0.030, 6,    0.1213,    0.2052, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1253,    0.2063, 0.1000 
   9140.0, 90,     0.032, 6,    0.1269,    0.2055, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1119,    0.2008, 0.1000 
   9150.0, 89,     0.030, 6,    0.1265,    0.2040, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1231,    0.2002, 0.1000 
   9160.0, 88,     0.036, 6,    0.1308,    0.2050, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1273,    0.2073, 0.1000 
   9170.0, 88,     0.033, 6,    0.1274,    0.2038, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1314,    0.2031, 0.1000 
   9180.0, 87,     0.035, 6,    0.1309,    0.2033, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1291,    0.2025, 0.1000 
   9190.0, 85,     0.031, 6,    0.1311,    0.2029, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1679,    0.2032, 0.1000 
   9200.0, 84,     0.034, 6,    0.1310,    0.2024, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1194,    0.2026, 0.1000 
   9210.0, 84,     0.035, 6,    0.1306,    0.2024, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1234,    0.2010, 0.1000 
   9220.0, 84,     0.033, 6,    0.1305,    0.2034, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1285,    0.2020, 0.1000 
   9230.0, 83,     0.032, 6,    0.1317,    0.2036, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1331,    0.2046, 0.1000 
   9240.0, 82,     0.033, 6,    0.1291,    0.2004, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1307,    0.1996, 0.1000 
   9250.0, 80,     0.035, 5,    0.1435,    0.2020, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1415,    0.1985, 0.1000 
   9260.0, 78,     0.032, 5,    0.1361,    0.1986, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1365,    0.1916, 0.1000 
   9270.0, 77,     0.030, 5,    0.1262,    0.1985, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1243,    0.1976, 0.1000 
   9280.0, 76,     0.032, 5,    0.1274,    0.2004, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1172,    0.2031, 0.1000 
   9290.0, 76,     0.033, 5,    0.1289,    0.2007, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1264,    0.1995, 0.1000 
   9300.0, 75,     0.034, 5,    0.1285,    0.2021, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1282,    0.1952, 0.1000 
   9310.0, 75,     0.029, 5,    0.1178,    0.2028, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1141,    0.2084, 0.1000 
   9320.0, 74,     0.030, 5,    0.1142,    0.2024, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1049,    0.2044, 0.1000 
   9330.0, 73,     0.036, 5,    0.1235,    0.2025, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1214,    0.2025, 0.1000 
   9340.0, 73,     0.032, 5,    0.1194,    0.2036, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1218,    0.2049, 0.1000 
   9350.0, 73,     0.036, 5,    0.1246,    0.2038, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1208,    0.2058, 0.1000 
   9360.0, 73,     0.030, 5,    0.1255,    0.2039, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1296,    0.2050, 0.1000 
   9370.0, 73,     0.034, 5,    0.1365,    0.2042, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1565,    0.1995, 0.1000 
   9380.0, 71,     0.031, 5,    0.1201,    0.2044, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1245,    0.2075, 0.1000 
   9390.0, 70,     0.032, 5,    0.1169,    0.2014, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1044,    0.2022, 0.1000 
   9400.0, 69,     0.031, 5,    0.1186,    0.2018, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1119,    0.1975, 0.1000 
   9410.0, 69,     0.032, 5,    0.1180,    0.2004, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1167,    0.1993, 0.1000 
   9420.0, 68,     0.031, 5,    0.1194,    0.1987, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1170,    0.1964, 0.1000 
   9430.0, 66,     0.031, 5,    0.1278,    0.1989, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1361,    0.1971, 0.1000 
   9440.0, 66,     0.030, 5,    0.1178,    0.1944, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1216,    0.1851, 0.1000 
   9450.0, 65,     0.029, 5,    0.1144,    0.1952, 66,    0.0084,    0.0045, 0, 0, 0, 0,    0.1071,    0.1962, 0.1000 
   9460.0, 64,     0.034, 4,    0.1223,    0.1940, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1180,    0.1927, 0.1000 
   9470.0, 64,     0.030, 4,    0.1184,    0.1966, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1198,    0.1937, 0.1000 
   9480.0, 64,     0.036, 4,    0.1158,    0.1958, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1148,    0.1978, 0.1000 
   9490.0, 64,     0.038, 4,    0.1265,    0.1980, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.2036,    0.1989, 0.1000 
   9500.0, 63,     0.030, 4,    0.1278,    0.2016, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1074,    0.2028, 0.1000 
   9510.0, 63,     0.037, 4,    0.1331,    0.2002, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1247,    0.2049, 0.1000 
   9520.0, 63,     0.027, 4,    0.1271,    0.2017, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1297,    0.2029, 0.1000 
   9530.0, 63,     0.031, 4,    0.1242,    0.2042, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1218,    0.2058, 0.1000 
   9540.0, 62,     0.033, 4,    0.1262,    0.2019, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1239,    0.2040, 0.1000 
   9550.0, 62,     0.039, 4,    0.1474,    0.2038, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1394,    0.2025, 0.1000 
   9560.0, 62,     0.038, 4,    0.1515,    0.2028, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1612,    0.2034, 0.1000 
   9570.0, 61,     0.034, 4,    0.1486,    0.2051, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1587,    0.2067, 0.1000 
   9580.0, 61,     0.030, 4,    0.1372,    0.2041, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1421,    0.2036, 0.1000 
   9590.0, 61,     0.035, 4,    0.1405,    0.2068, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1342,    0.2084, 0.1000 
   9600.0, 61,     0.034, 4,    0.1401,    0.2069, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1393,    0.2071, 0.1000 
   9610.0, 61,     0.035, 4,    0.1210,    0.2069, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1149,    0.2077, 0.1000 
   9620.0, 60,     0.033, 4,    0.1241,    0.2076, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1126,    0.2078, 0.1000 
   9630.0, 60,     0.033, 4,    0.1263,    0.2060, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1258,    0.2054, 0.1000 
   9640.0, 60,     0.037, 4,    0.1293,    0.2066, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1267,    0.2046, 0.1000 
   9650.0, 59,     0.031, 4,    0.1291,    0.2051, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1290,    0.2056, 0.1000 
   9660.0, 59,     0.034, 4,    0.1269,    0.2040, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1269,    0.1989, 0.1000 
   9670.0, 59,     0.036, 4,    0.1564,    0.2048, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1814,    0.2031, 0.1000 
   9680.0, 59,     0.032, 4,    0.1353,    0.2049, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1510,    0.2029, 0.1000 
   9690.0, 58,     0.032, 4,    0.1273,    0.2052, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1196,    0.1922, 0.1000 
   9700.0, 58,     0.033, 4,    0.1248,    0.2030, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1182,    0.2069, 0.1000 
   9710.0, 58,     0.034, 4,    0.1260,    0.2035, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1192,    0.2051, 0.1000 
   9720.0, 57,     0.039, 4,    0.1333,    0.2039, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1298,    0.2030, 0.1000 
   9730.0, 56,     0.035, 4,    0.1190,    0.2026, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1248,    0.2005, 0.1000 
   9740.0, 56,     0.035, 4,    0.1195,    0.2061, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1135,    0.2049, 0.1000 
   9750.0, 54,     0.034, 4,    0.1230,    0.2041, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1189,    0.2048, 0.1000 
   9760.0, 53,     0.034, 4,    0.1311,    0.2055, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1306,    0.2108, 0.1000 
   9770.0, 53,     0.034, 4,    0.1316,    0.2045, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1443,    0.2050, 0.1000 
   9780.0, 53,     0.035, 4,    0.1333,    0.2053, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1342,    0.2051, 0.1000 
   9790.0, 52,     0.037, 4,    0.1500,    0.2047, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1985,    0.2036, 0.1000 
   9800.0, 52,     0.035, 4,    0.1409,    0.2023, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1456,    0.2000, 0.1000 
   9810.0, 51,     0.034, 4,    0.1398,    0.2024, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1350,    0.2006, 0.1000 
   9820.0, 51,     0.034, 4,    0.1360,    0.1999, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1297,    0.1973, 0.1000 
   9830.0, 51,     0.030, 4,    0.1294,    0.1998, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1232,    0.1994, 0.1000 
   9840.0, 50,     0.037, 4,    0.1293,    0.2001, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1235,    0.1999, 0.1000 
   9850.0, 50,     0.033, 4,    0.1311,    0.2020, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1283,    0.2012, 0.1000 
   9860.0, 49,     0.038, 4,    0.1383,    0.1975, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1397,    0.1995, 0.1000 
   9870.0, 49,     0.040, 4,    0.1363,    0.1983, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1424,    0.1931, 0.1000 
   9880.0, 49,     0.038, 4,    0.1331,    0.1990, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1334,    0.1974, 0.1000 
   9890.0, 49,     0.034, 4,    0.1312,    0.2006, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1288,    0.1982, 0.1000 
   9900.0, 48,     0.030, 4,    0.1287,    0.1987, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1275,    0.2025, 0.1000 
   9910.0, 48,     0.040, 4,    0.1409,    0.1975, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1327,    0.1958, 0.1000 
   9920.0, 47,     0.031, 4,    0.1309,    0.1983, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1391,    0.1986, 0.1000 
   9930.0, 47,     0.031, 4,    0.1264,    0.1976, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1226,    0.1969, 0.1000 
   9940.0, 47,     0.030, 4,    0.1251,    0.1976, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1207,    0.1967, 0.1000 
   9950.0, 46,     0.029, 4,    0.1211,    0.1979, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1181,    0.1970, 0.1000 
   9960.0, 45,     0.034, 4,    0.1237,    0.1988, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1208,    0.2017, 0.1000 
   9970.0, 45,     0.040, 4,    0.1346,    0.1953, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1836,    0.1952, 0.1000 
   9980.0, 45,     0.031, 4,    0.1287,    0.1965, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1284,    0.1940, 0.1000 
   9990.0, 45,     0.030, 4,    0.1218,    0.1949, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1165,    0.1949, 0.1000 
  10000.0, 45,     0.032, 4,    0.1207,    0.1962, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1127,    0.1921, 0.1000 
  10010.0, 45,     0.032, 4,    0.1225,    0.1956, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1171,    0.1954, 0.1000 
  10020.0, 45,     0.031, 4,    0.1209,    0.1972, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1202,    0.1998, 0.1000 
  10030.0, 45,     0.032, 4,    0.1029,    0.1943, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.0883,    0.1944, 0.1000 
  10040.0, 45,     0.031, 4,    0.1034,    0.1958, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.0880,    0.1871, 0.1000 
  10050.0, 45,     0.035, 4,    0.1090,    0.1973, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1047,    0.2014, 0.1000 
  10060.0, 45,     0.033, 4,    0.1120,    0.1969, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1120,    0.1987, 0.1000 
  10070.0, 44,     0.035, 4,    0.1143,    0.1970, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1161,    0.1954, 0.1000 
  10080.0, 43,     0.031, 4,    0.1158,    0.1942, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1158,    0.1879, 0.1000 
  10090.0, 43,     0.031, 4,    0.1053,    0.1953, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1169,    0.1979, 0.1000 
  10100.0, 43,     0.032, 4,    0.1120,    0.1957, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1050,    0.1978, 0.1000 
  10110.0, 43,     0.030, 4,    0.1141,    0.1950, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1147,    0.1949, 0.1000 
  10120.0, 42,     0.032, 4,    0.1177,    0.1954, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1210,    0.1944, 0.1000 
  10130.0, 42,     0.033, 4,    0.1191,    0.1953, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1202,    0.1972, 0.1000 
  10140.0, 42,     0.031, 4,    0.1180,    0.1964, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1213,    0.1943, 0.1000 
  10150.0, 42,     0.031, 4,    0.1011,    0.1965, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1070,    0.1966, 0.1000 
  10160.0, 42,     0.032, 4,    0.1127,    0.1978, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1016,    0.1971, 0.1000 
  10170.0, 42,     0.034, 4,    0.1089,    0.1968, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1084,    0.1987, 0.1000 
  10180.0, 42,     0.029, 4,    0.1095,    0.1959, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1074,    0.1958, 0.1000 
  10190.0, 42,     0.029, 4,    0.1103,    0.1968, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1080,    0.1974, 0.1000 
  10200.0, 42,     0.039, 4,    0.1136,    0.1956, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1153,    0.1946, 0.1000 
  10210.0, 42,     0.037, 4,    0.1237,    0.1981, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1406,    0.1983, 0.1000 
  10220.0, 42,     0.033, 4,    0.1205,    0.1984, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1207,    0.2010, 0.1000 
  10230.0, 41,     0.036, 4,    0.1286,    0.1981, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1315,    0.1974, 0.1000 
  10240.0, 41,     0.036, 4,    0.1253,    0.1958, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1305,    0.1931, 0.1000 
  10250.0, 41,     0.037, 4,    0.1282,    0.1947, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1289,    0.1937, 0.1000 
  10260.0, 41,     0.033, 4,    0.1278,    0.1955, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1296,    0.1943, 0.1000 
  10270.0, 41,     0.032, 4,    0.1035,    0.1969, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.0978,    0.1929, 0.1000 
  10280.0, 41,     0.036, 4,    0.1164,    0.1965, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1087,    0.1986, 0.1000 
  10290.0, 41,     0.033, 4,    0.1176,    0.1973, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1201,    0.1985, 0.1000 
  10300.0, 41,     0.035, 4,    0.1201,    0.1980, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1203,    0.2010, 0.1000 
  10310.0, 41,     0.031, 4,    0.1187,    0.1961, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1191,    0.1978, 0.1000 
  10320.0, 40,     0.036, 4,    0.1169,    0.1937, 65,    0.0084,    0.0045, 0, 0, 0, 0,    0.1180,    0.1921, 0.1000 
