time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server, noverloadedservers, nrejectedsessions, nabortedsessions, weighted_avg_CPU, weighted_avg_MEM, ac_w 
   4300.0, 1000,     0.185, 19,    0.7630,    0.5934, 60, 0, 0, 0,    0.7559,    0.5903, 0.1000 
   4310.0, 1000,     0.169, 19,    0.7636,    0.5902, 60, 0, 0, 0,    0.7604,    0.5910, 0.1000 
   4320.0, 1000,     0.164, 19,    0.7596,    0.5865, 60, 0, 0, 0,    0.7605,    0.5877, 0.1000 
   4330.0, 1000,     0.156, 19,    0.7497,    0.5996, 60, 1, 0, 0,    0.7613,    0.5957, 0.1000 
   4340.0, 1000,     0.166, 19,    0.7527,    0.5949, 60, 1, 0, 0,    0.7554,    0.5958, 0.1000 
   4350.0, 1000,     0.169, 19,    0.7546,    0.5905, 60, 1, 0, 0,    0.7557,    0.5929, 0.1000 
   4360.0, 1000,     0.153, 19,    0.7520,    0.5991, 60, 1, 0, 0,    0.7544,    0.5979, 0.1000 
   4370.0, 1000,     0.123, 19,    0.7482,    0.5942, 60, 0, 0, 0,    0.7514,    0.5961, 0.1000 
   4380.0, 1000,     0.146, 19,    0.7462,    0.5908, 61, 0, 0, 0,    0.7484,    0.5934, 0.1000 
   4390.0, 1000,     0.160, 19,    0.7608,    0.5999, 61, 1, 0, 0,    0.7594,    0.5975, 0.1000 
   4400.0, 1000,     0.137, 19,    0.7580,    0.5955, 61, 0, 0, 0,    0.7585,    0.5963, 0.1000 
   4410.0, 1000,     0.125, 19,    0.7583,    0.5930, 61, 0, 0, 0,    0.7572,    0.5945, 0.1000 
   4420.0, 1000,     0.138, 19,    0.7595,    0.5999, 61, 0, 0, 0,    0.7585,    0.5983, 0.1000 
   4430.0, 1000,     0.135, 19,    0.7618,    0.5987, 61, 0, 0, 0,    0.7597,    0.5987, 0.1000 
   4440.0, 1000,     0.136, 19,    0.7608,    0.5932, 61, 0, 0, 0,    0.7609,    0.5948, 0.1000 
   4450.0, 1000,     0.135, 19,    0.7704,    0.6001, 61, 0, 0, 0,    0.7764,    0.5992, 0.1000 
   4460.0, 1000,     0.110, 19,    0.7601,    0.5958, 61, 0, 0, 0,    0.7665,    0.5978, 0.1000 
   4470.0, 1000,     0.147, 19,    0.7601,    0.5912, 61, 0, 0, 0,    0.7610,    0.5933, 0.1000 
   4480.0, 1000,     0.135, 19,    0.7620,    0.5991, 61, 0, 0, 0,    0.7612,    0.5971, 0.1000 
   4490.0, 1000,     0.144, 19,    0.7655,    0.5955, 61, 0, 0, 0,    0.7628,    0.5962, 0.1000 
   4500.0, 1000,     0.143, 19,    0.7667,    0.5922, 61, 0, 0, 0,    0.7651,    0.5936, 0.1000 
   4510.0, 1000,     0.129, 19,    0.7711,    0.5981, 61, 0, 0, 0,    0.7650,    0.5971, 0.1000 
   4520.0, 1000,     0.130, 19,    0.7625,    0.5954, 61, 0, 0, 0,    0.7642,    0.5958, 0.1000 
   4530.0, 1000,     0.111, 19,    0.7540,    0.5919, 61, 0, 0, 0,    0.7586,    0.5932, 0.1000 
   4540.0, 1000,     0.131, 19,    0.7601,    0.6007, 61, 0, 0, 0,    0.7579,    0.5980, 0.1000 
   4550.0, 1000,     0.152, 19,    0.7641,    0.5976, 61, 0, 0, 0,    0.7611,    0.5986, 0.1000 
   4560.0, 1000,     0.147, 19,    0.7673,    0.5952, 61, 0, 0, 0,    0.7647,    0.5965, 0.1000 
   4570.0, 1000,     0.134, 19,    0.7662,    0.5991, 61, 0, 0, 0,    0.7630,    0.5985, 0.1000 
   4580.0, 1000,     0.125, 19,    0.7654,    0.5956, 61, 0, 0, 0,    0.7667,    0.5973, 0.1000 
   4590.0, 1000,     0.135, 19,    0.7642,    0.5937, 61, 0, 0, 0,    0.7654,    0.5950, 0.1000 
   4600.0, 1000,     0.140, 19,    0.7694,    0.5990, 61, 0, 0, 0,    0.7675,    0.5979, 0.1000 
   4610.0, 1000,     0.109, 19,    0.7641,    0.5954, 61, 0, 0, 0,    0.7668,    0.5967, 0.1000 
   4620.0, 1000,     0.131, 19,    0.7649,    0.5896, 61, 0, 0, 0,    0.7652,    0.5920, 0.1000 
   4630.0, 1000,     0.149, 19,    0.7564,    0.6000, 61, 0, 0, 0,    0.7607,    0.5979, 0.1000 
   4640.0, 1000,     0.116, 19,    0.7548,    0.5975, 61, 0, 0, 0,    0.7581,    0.5984, 0.1000 
   4650.0, 1000,     0.121, 19,    0.7571,    0.5930, 61, 0, 0, 0,    0.7569,    0.5948, 0.1000 
   4660.0, 1000,     0.136, 19,    0.7583,    0.6004, 61, 0, 0, 0,    0.7564,    0.5987, 0.1000 
   4670.0, 1000,     0.137, 19,    0.7596,    0.5952, 61, 0, 0, 0,    0.7586,    0.5967, 0.1000 
   4680.0, 1000,     0.134, 19,    0.7633,    0.5924, 61, 0, 0, 0,    0.7614,    0.5944, 0.1000 
   4690.0, 1000,     0.142, 19,    0.7731,    0.6010, 61, 1, 0, 0,    0.7679,    0.5987, 0.1000 
   4700.0, 1000,     0.122, 19,    0.7627,    0.5982, 61, 0, 0, 0,    0.7684,    0.5990, 0.1000 
   4710.0, 1000,     0.139, 19,    0.7595,    0.5944, 61, 0, 0, 0,    0.7629,    0.5958, 0.1000 
   4720.0, 1000,     0.136, 19,    0.7551,    0.5999, 61, 0, 0, 0,    0.7587,    0.5993, 0.1000 
   4730.0, 1000,     0.150, 19,    0.7590,    0.5972, 61, 0, 0, 0,    0.7577,    0.5987, 0.1000 
   4740.0, 1000,     0.149, 19,    0.7609,    0.5914, 61, 0, 0, 0,    0.7599,    0.5936, 0.1000 
   4750.0, 1000,     0.145, 19,    0.7629,    0.6002, 61, 1, 0, 0,    0.7684,    0.5988, 0.1000 
   4760.0, 1000,     0.138, 19,    0.7721,    0.5954, 61, 1, 0, 0,    0.7691,    0.5965, 0.1000 
   4770.0, 1000,     0.140, 19,    0.7750,    0.5914, 61, 0, 0, 0,    0.7722,    0.5940, 0.1000 
   4780.0, 1000,     0.132, 19,    0.7711,    0.6005, 61, 0, 0, 0,    0.7726,    0.5989, 0.1000 
   4790.0, 1000,     0.152, 19,    0.7751,    0.5965, 61, 0, 0, 0,    0.7737,    0.5974, 0.1000 
   4800.0, 1000,     0.127, 19,    0.7727,    0.5921, 61, 0, 0, 0,    0.7734,    0.5937, 0.1000 
   4810.0, 1000,     0.151, 19,    0.7767,    0.6005, 61, 1, 0, 0,    0.7722,    0.5979, 0.1000 
   4820.0, 1000,     0.144, 19,    0.7706,    0.5971, 61, 1, 0, 0,    0.7743,    0.5980, 0.1000 
   4830.0, 1000,     0.129, 19,    0.7613,    0.5917, 61, 1, 0, 0,    0.7657,    0.5936, 0.1000 
   4840.0, 1000,     0.146, 19,    0.7620,    0.6006, 61, 0, 0, 0,    0.7625,    0.5983, 0.1000 
   4850.0, 1000,     0.139, 19,    0.7614,    0.5924, 61, 0, 0, 0,    0.7624,    0.5953, 0.1000 
   4860.0, 1000,     0.147, 19,    0.7598,    0.5880, 61, 0, 0, 0,    0.7610,    0.5914, 0.1000 
   4870.0, 1000,     0.149, 19,    0.7577,    0.6017, 61, 0, 0, 0,    0.7582,    0.5992, 0.1000 
   4880.0, 1000,     0.129, 19,    0.7586,    0.5977, 61, 0, 0, 0,    0.7579,    0.5982, 0.1000 
   4890.0, 1000,     0.132, 19,    0.7559,    0.5939, 61, 0, 0, 0,    0.7554,    0.5960, 0.1000 
   4900.0, 1000,     0.160, 19,    0.7532,    0.5995, 61, 0, 0, 0,    0.7547,    0.5985, 0.1000 
   4910.0, 1000,     0.141, 19,    0.7531,    0.5972, 61, 0, 0, 0,    0.7543,    0.5980, 0.1000 
   4920.0, 1000,     0.137, 19,    0.7528,    0.5950, 61, 0, 0, 0,    0.7533,    0.5962, 0.1000 
   4930.0, 1000,     0.137, 19,    0.7613,    0.5991, 61, 0, 0, 0,    0.7555,    0.5987, 0.1000 
   4940.0, 1000,     0.163, 19,    0.7571,    0.5971, 61, 0, 0, 0,    0.7587,    0.5979, 0.1000 
   4950.0, 1000,     0.152, 19,    0.7623,    0.5923, 61, 0, 0, 0,    0.7609,    0.5951, 0.1000 
   4960.0, 1000,     0.171, 19,    0.7632,    0.6014, 61, 0, 0, 0,    0.7637,    0.5992, 0.1000 
   4970.0, 1000,     0.139, 19,    0.7614,    0.5958, 61, 0, 0, 0,    0.7621,    0.5981, 0.1000 
   4980.0, 1000,     0.159, 19,    0.7583,    0.5916, 61, 0, 0, 0,    0.7603,    0.5940, 0.1000 
   4990.0, 1000,     0.157, 19,    0.7723,    0.5997, 61, 0, 0, 0,    0.7652,    0.5991, 0.1000 
   5000.0, 1000,     0.139, 19,    0.7676,    0.5941, 61, 0, 0, 0,    0.7665,    0.5965, 0.1000 
   5010.0, 1000,     0.139, 19,    0.7585,    0.5916, 61, 0, 0, 0,    0.7635,    0.5929, 0.1000 
   5020.0, 1000,     0.159, 19,    0.7633,    0.6022, 61, 0, 0, 0,    0.7627,    0.5998, 0.1000 
   5030.0, 1000,     0.193, 19,    0.7650,    0.5973, 61, 0, 0, 0,    0.7642,    0.5990, 0.1000 
   5040.0, 1000,     0.145, 19,    0.7654,    0.5951, 62, 0, 0, 0,    0.7653,    0.5971, 0.1000 
   5050.0, 1000,     0.139, 19,    0.7731,    0.6023, 62, 0, 0, 0,    0.7634,    0.6013, 0.1000 
   5060.0, 1000,     0.142, 19,    0.7732,    0.5992, 62, 0, 0, 0,    0.7717,    0.6005, 0.1000 
   5070.0, 1000,     0.143, 19,    0.7725,    0.5955, 62, 0, 0, 0,    0.7730,    0.5971, 0.1000 
   5080.0, 1000,     0.134, 19,    0.7695,    0.6018, 62, 0, 0, 0,    0.7715,    0.6005, 0.1000 
   5090.0, 1000,     0.123, 19,    0.7682,    0.5972, 62, 0, 0, 0,    0.7698,    0.5986, 0.1000 
   5100.0, 1000,     0.141, 19,    0.7650,    0.5983, 62, 0, 0, 0,    0.7674,    0.5988, 0.1000 
   5110.0, 1000,     0.134, 19,    0.7674,    0.6016, 62, 0, 0, 0,    0.7632,    0.6010, 0.1000 
   5120.0, 1000,     0.136, 19,    0.7621,    0.6008, 62, 0, 0, 0,    0.7647,    0.6011, 0.1000 
   5130.0, 1000,     0.135, 19,    0.7645,    0.5946, 62, 0, 0, 0,    0.7638,    0.5977, 0.1000 
   5140.0, 1000,     0.144, 19,    0.7684,    0.6017, 62, 0, 0, 0,    0.7674,    0.6013, 0.1000 
   5150.0, 1000,     0.134, 19,    0.7620,    0.5946, 62, 0, 0, 0,    0.7648,    0.5979, 0.1000 
   5160.0, 1000,     0.128, 19,    0.7605,    0.5924, 62, 0, 0, 0,    0.7621,    0.5945, 0.1000 
   5170.0, 1000,     0.132, 19,    0.7794,    0.6026, 62, 0, 0, 0,    0.7782,    0.5999, 0.1000 
   5180.0, 1000,     0.128, 19,    0.7688,    0.5974, 62, 0, 0, 0,    0.7731,    0.5988, 0.1000 
   5190.0, 1000,     0.140, 19,    0.7714,    0.5955, 62, 0, 0, 0,    0.7708,    0.5966, 0.1000 
   5200.0, 1000,     0.129, 19,    0.7759,    0.6020, 62, 0, 0, 0,    0.7736,    0.6004, 0.1000 
   5210.0, 1000,     0.139, 19,    0.7780,    0.6016, 62, 0, 0, 0,    0.7754,    0.6015, 0.1000 
   5220.0, 1000,     0.132, 19,    0.7772,    0.5964, 62, 0, 0, 0,    0.7767,    0.5983, 0.1000 
   5230.0, 1000,     0.126, 19,    0.7776,    0.6006, 62, 0, 0, 0,    0.7759,    0.5994, 0.1000 
   5240.0, 1000,     0.109, 19,    0.7755,    0.5977, 62, 0, 0, 0,    0.7741,    0.5985, 0.1000 
   5250.0, 1000,     0.130, 19,    0.7712,    0.5931, 62, 0, 0, 0,    0.7732,    0.5951, 0.1000 
   5260.0, 1000,     0.135, 19,    0.7720,    0.6018, 62, 0, 0, 0,    0.7731,    0.5998, 0.1000 
   5270.0, 1000,     0.149, 19,    0.7730,    0.5986, 62, 0, 0, 0,    0.7720,    0.5996, 0.1000 
   5280.0, 1000,     0.139, 19,    0.7695,    0.5949, 62, 0, 0, 0,    0.7710,    0.5971, 0.1000 
   5290.0, 1000,     0.142, 19,    0.7788,    0.6021, 62, 0, 0, 0,    0.7775,    0.6008, 0.1000 
   5300.0, 1000,     0.138, 19,    0.7753,    0.5986, 62, 0, 0, 0,    0.7750,    0.6000, 0.1000 
   5310.0, 1000,     0.150, 19,    0.7771,    0.5952, 62, 0, 0, 0,    0.7777,    0.5969, 0.1000 
   5320.0, 1000,     0.163, 19,    0.7785,    0.6014, 62, 0, 0, 0,    0.7779,    0.5994, 0.1000 
   5330.0, 1000,     0.144, 19,    0.7770,    0.5982, 62, 0, 0, 0,    0.7777,    0.5990, 0.1000 
   5340.0, 1000,     0.162, 19,    0.7757,    0.5926, 62, 0, 0, 0,    0.7767,    0.5950, 0.1000 
   5350.0, 1000,     0.151, 19,    0.7518,    0.6044, 62, 0, 0, 0,    0.7553,    0.6018, 0.1000 
   5360.0, 1000,     0.155, 19,    0.7597,    0.5979, 62, 0, 0, 0,    0.7581,    0.5990, 0.1000 
   5370.0, 1000,     0.130, 19,    0.7562,    0.5958, 62, 0, 0, 0,    0.7580,    0.5972, 0.1000 
   5380.0, 1000,     0.139, 19,    0.7569,    0.6046, 62, 0, 0, 0,    0.7568,    0.6030, 0.1000 
   5390.0, 1000,     0.164, 19,    0.7596,    0.6044, 62, 0, 0, 0,    0.7590,    0.6035, 0.1000 
   5400.0, 1000,     0.142, 19,    0.7582,    0.5988, 62, 0, 0, 0,    0.7585,    0.6006, 0.1000 
   5410.0, 1000,     0.150, 19,    0.7723,    0.6031, 62, 0, 0, 0,    0.7704,    0.6030, 0.1000 
   5420.0, 1000,     0.149, 19,    0.7713,    0.5996, 62, 0, 0, 0,    0.7692,    0.6009, 0.1000 
   5430.0, 1000,     0.144, 19,    0.7699,    0.5973, 62, 0, 0, 0,    0.7712,    0.5987, 0.1000 
   5440.0, 1000,     0.146, 19,    0.7680,    0.6001, 62, 0, 0, 0,    0.7689,    0.6003, 0.1000 
   5450.0, 1000,     0.114, 19,    0.7575,    0.5961, 62, 0, 0, 0,    0.7634,    0.5984, 0.1000 
   5460.0, 1000,     0.125, 19,    0.7585,    0.5920, 62, 0, 0, 0,    0.7599,    0.5947, 0.1000 
   5470.0, 1000,     0.119, 19,    0.7605,    0.6023, 62, 0, 0, 0,    0.7599,    0.6004, 0.1000 
   5480.0, 1000,     0.132, 19,    0.7586,    0.5977, 62, 0, 0, 0,    0.7574,    0.5997, 0.1000 
   5490.0, 1000,     0.115, 19,    0.7496,    0.5928, 62, 0, 0, 0,    0.7542,    0.5955, 0.1000 
   5500.0, 1000,     0.127, 19,    0.7518,    0.6027, 62, 1, 0, 0,    0.7520,    0.6012, 0.1000 
   5510.0, 1000,     0.141, 19,    0.7510,    0.5977, 62, 1, 0, 0,    0.7523,    0.5995, 0.1000 
   5520.0, 1000,     0.168, 19,    0.7540,    0.5916, 62, 1, 0, 0,    0.7534,    0.5944, 0.1000 
   5530.0, 1000,     0.130, 19,    0.7455,    0.6045, 62, 1, 0, 0,    0.7560,    0.6013, 0.1000 
   5540.0, 1000,     0.143, 19,    0.7435,    0.5981, 62, 1, 0, 0,    0.7486,    0.6000, 0.1000 
   5550.0, 1000,     0.152, 19,    0.7549,    0.5926, 62, 1, 0, 0,    0.7502,    0.5949, 0.1000 
   5560.0, 1000,     0.177, 19,    0.7636,    0.6009, 62, 1, 0, 0,    0.7576,    0.5998, 0.1000 
   5570.0, 1000,     0.143, 19,    0.7615,    0.5967, 62, 1, 0, 0,    0.7607,    0.5974, 0.1000 
   5580.0, 1000,     0.137, 19,    0.7578,    0.5960, 62, 1, 0, 0,    0.7595,    0.5966, 0.1000 
   5590.0, 1000,     0.148, 19,    0.7785,    0.6029, 62, 1, 0, 0,    0.7729,    0.6012, 0.1000 
   5600.0, 1000,     0.153, 19,    0.7733,    0.5993, 62, 1, 0, 0,    0.7737,    0.6003, 0.1000 
   5610.0, 1000,     0.137, 19,    0.7684,    0.5965, 62, 1, 0, 0,    0.7709,    0.5982, 0.1000 
   5620.0, 1000,     0.133, 19,    0.7715,    0.6037, 62, 1, 0, 0,    0.7707,    0.6020, 0.1000 
   5630.0, 1000,     0.147, 19,    0.7688,    0.5982, 62, 1, 0, 0,    0.7696,    0.6003, 0.1000 
   5640.0, 1000,     0.154, 19,    0.7680,    0.5942, 62, 1, 0, 0,    0.7688,    0.5959, 0.1000 
   5650.0, 1000,     0.122, 19,    0.7606,    0.6020, 62, 1, 0, 0,    0.7562,    0.6008, 0.1000 
   5660.0, 1000,     0.141, 19,    0.7700,    0.5994, 63, 1, 0, 0,    0.7646,    0.6001, 0.1000 
   5670.0, 1000,     0.149, 19,    0.7743,    0.5951, 63, 1, 0, 0,    0.7712,    0.5974, 0.1000 
   5680.0, 1000,     0.130, 19,    0.7776,    0.6019, 63, 0, 0, 0,    0.7736,    0.6018, 0.1000 
   5690.0, 1000,     0.131, 19,    0.7748,    0.5977, 63, 1, 0, 0,    0.7748,    0.5991, 0.1000 
   5700.0, 1000,     0.145, 19,    0.7754,    0.5924, 63, 0, 0, 0,    0.7751,    0.5950, 0.1000 
   5710.0, 1000,     0.152, 19,    0.7621,    0.6028, 63, 0, 0, 0,    0.7712,    0.6008, 0.1000 
   5720.0, 1000,     0.151, 19,    0.7669,    0.6001, 63, 0, 0, 0,    0.7683,    0.6011, 0.1000 
   5730.0, 1000,     0.152, 19,    0.7700,    0.5988, 63, 0, 0, 0,    0.7678,    0.5998, 0.1000 
   5740.0, 1000,     0.141, 19,    0.7639,    0.6020, 63, 0, 0, 0,    0.7673,    0.6016, 0.1000 
   5750.0, 1000,     0.146, 19,    0.7642,    0.5997, 63, 0, 0, 0,    0.7650,    0.6004, 0.1000 
   5760.0, 1000,     0.145, 19,    0.7655,    0.5965, 63, 0, 0, 0,    0.7649,    0.5979, 0.1000 
   5770.0, 1000,     0.135, 19,    0.7715,    0.6015, 63, 0, 0, 0,    0.7722,    0.6007, 0.1000 
   5780.0, 1000,     0.153, 19,    0.7675,    0.6011, 63, 0, 0, 0,    0.7703,    0.6011, 0.1000 
   5790.0, 1000,     0.140, 19,    0.7727,    0.5975, 63, 0, 0, 0,    0.7713,    0.5989, 0.1000 
   5800.0, 1000,     0.137, 19,    0.7718,    0.6038, 63, 0, 0, 0,    0.7709,    0.6036, 0.1000 
   5800.0, 1000,     0.137, 19,    0.7718,    0.6038, 63, 0, 0, 0,    0.7709,    0.6036, 0.1000 
   5810.0, 990,     0.135, 19,    0.7720,    0.5981, 63, 0, 0, 0,    0.7714,    0.6012, 0.1000 
   5820.0, 980,     0.138, 19,    0.7704,    0.5936, 63, 0, 0, 0,    0.7711,    0.5964, 0.1000 
   5830.0, 975,     0.125, 19,    0.7681,    0.5975, 63, 0, 0, 0,    0.7728,    0.5972, 0.1000 
   5840.0, 971,     0.112, 19,    0.7608,    0.5940, 63, 0, 0, 0,    0.7655,    0.5960, 0.1000 
   5850.0, 962,     0.121, 19,    0.7550,    0.5895, 63, 0, 0, 0,    0.7596,    0.5927, 0.1000 
   5860.0, 957,     0.113, 19,    0.7512,    0.5878, 63, 0, 0, 0,    0.7553,    0.5905, 0.1000 
   5870.0, 948,     0.118, 19,    0.7490,    0.5834, 63, 0, 0, 0,    0.7521,    0.5863, 0.1000 
   5880.0, 942,     0.099, 19,    0.7448,    0.5787, 63, 0, 0, 0,    0.7478,    0.5815, 0.1000 
   5890.0, 937,     0.106, 19,    0.7318,    0.5808, 63, 0, 0, 0,    0.7434,    0.5806, 0.1000 
   5900.0, 936,     0.110, 19,    0.7279,    0.5755, 63, 0, 0, 0,    0.7348,    0.5780, 0.1000 
   5910.0, 931,     0.109, 19,    0.7305,    0.5746, 63, 0, 0, 0,    0.7314,    0.5757, 0.1000 
   5920.0, 924,     0.102, 19,    0.7290,    0.5754, 63, 0, 0, 0,    0.7290,    0.5767, 0.1000 
   5930.0, 924,     0.115, 19,    0.7318,    0.5713, 63, 0, 0, 0,    0.7309,    0.5728, 0.1000 
   5940.0, 922,     0.110, 19,    0.7321,    0.5722, 63, 0, 0, 0,    0.7318,    0.5721, 0.1000 
   5950.0, 921,     0.108, 19,    0.7357,    0.5715, 63, 0, 0, 0,    0.7330,    0.5716, 0.1000 
   5960.0, 919,     0.111, 19,    0.7389,    0.5717, 63, 0, 0, 0,    0.7342,    0.5711, 0.1000 
   5970.0, 912,     0.105, 19,    0.7288,    0.5664, 63, 0, 0, 0,    0.7326,    0.5680, 0.1000 
   5980.0, 907,     0.108, 19,    0.7320,    0.5657, 63, 0, 0, 0,    0.7317,    0.5662, 0.1000 
   5990.0, 902,     0.097, 19,    0.7298,    0.5645, 63, 0, 0, 0,    0.7302,    0.5656, 0.1000 
   6000.0, 898,     0.099, 19,    0.7273,    0.5586, 63, 0, 0, 0,    0.7289,    0.5613, 0.1000 
   6010.0, 892,     0.093, 19,    0.6979,    0.5614, 63, 0, 0, 0,    0.7051,    0.5625, 0.1000 
   6020.0, 886,     0.100, 19,    0.6903,    0.5581, 63, 0, 0, 0,    0.6984,    0.5602, 0.1000 
   6030.0, 875,     0.090, 19,    0.6863,    0.5525, 63, 0, 0, 0,    0.6912,    0.5550, 0.1000 
   6040.0, 870,     0.080, 19,    0.6884,    0.5533, 63, 0, 0, 0,    0.6897,    0.5542, 0.1000 
   6050.0, 864,     0.090, 19,    0.6863,    0.5468, 63, 0, 0, 0,    0.6880,    0.5501, 0.1000 
   6060.0, 852,     0.090, 19,    0.6845,    0.5403, 63, 0, 0, 0,    0.6858,    0.5438, 0.1000 
   6070.0, 848,     0.086, 19,    0.6584,    0.5423, 63, 0, 0, 0,    0.6716,    0.5437, 0.1000 
   6080.0, 843,     0.091, 19,    0.6583,    0.5366, 63, 0, 0, 0,    0.6627,    0.5401, 0.1000 
   6090.0, 839,     0.088, 19,    0.6626,    0.5335, 63, 0, 0, 0,    0.6623,    0.5352, 0.1000 
   6100.0, 835,     0.089, 19,    0.6644,    0.5376, 63, 0, 0, 0,    0.6640,    0.5374, 0.1000 
   6110.0, 832,     0.082, 19,    0.6632,    0.5337, 63, 0, 0, 0,    0.6628,    0.5348, 0.1000 
   6120.0, 829,     0.090, 19,    0.6631,    0.5297, 63, 0, 0, 0,    0.6630,    0.5323, 0.1000 
   6130.0, 825,     0.082, 19,    0.6638,    0.5323, 63, 0, 0, 0,    0.6592,    0.5329, 0.1000 
   6140.0, 824,     0.093, 19,    0.6676,    0.5309, 63, 0, 0, 0,    0.6662,    0.5319, 0.1000 
   6150.0, 819,     0.078, 19,    0.6651,    0.5270, 63, 0, 0, 0,    0.6657,    0.5289, 0.1000 
   6160.0, 812,     0.089, 19,    0.6648,    0.5282, 63, 0, 0, 0,    0.6654,    0.5289, 0.1000 
   6170.0, 807,     0.088, 19,    0.6646,    0.5259, 63, 0, 0, 0,    0.6656,    0.5278, 0.1000 
   6180.0, 803,     0.086, 19,    0.6611,    0.5226, 63, 0, 0, 0,    0.6638,    0.5240, 0.1000 
   6190.0, 795,     0.084, 19,    0.6421,    0.5213, 63, 0, 0, 0,    0.6532,    0.5222, 0.1000 
   6200.0, 790,     0.086, 19,    0.6417,    0.5178, 63, 0, 0, 0,    0.6447,    0.5192, 0.1000 
   6210.0, 784,     0.071, 19,    0.6339,    0.5138, 63, 0, 0, 0,    0.6398,    0.5152, 0.1000 
   6220.0, 778,     0.077, 19,    0.6315,    0.5142, 63, 0, 0, 0,    0.6343,    0.5155, 0.1000 
   6230.0, 770,     0.080, 19,    0.6299,    0.5100, 63, 0, 0, 0,    0.6317,    0.5128, 0.1000 
   6240.0, 765,     0.078, 19,    0.6316,    0.5050, 63, 0, 0, 0,    0.6310,    0.5085, 0.1000 
   6250.0, 761,     0.083, 19,    0.6445,    0.5059, 63, 0, 0, 0,    0.6460,    0.5068, 0.1000 
   6260.0, 758,     0.075, 19,    0.6223,    0.5023, 63, 0, 0, 0,    0.6341,    0.5032, 0.1000 
   6270.0, 753,     0.076, 19,    0.6255,    0.5030, 63, 0, 0, 0,    0.6274,    0.5028, 0.1000 
   6280.0, 748,     0.073, 19,    0.6219,    0.5010, 63, 0, 0, 0,    0.6244,    0.5025, 0.1000 
   6290.0, 744,     0.079, 19,    0.6198,    0.4983, 63, 0, 0, 0,    0.6203,    0.5000, 0.1000 
   6300.0, 739,     0.072, 19,    0.6140,    0.4961, 63, 0, 0, 0,    0.6174,    0.4977, 0.1000 
   6310.0, 734,     0.071, 19,    0.5984,    0.4959, 63, 0, 0, 0,    0.6112,    0.4967, 0.1000 
   6320.0, 730,     0.072, 19,    0.6033,    0.4921, 63, 0, 0, 0,    0.6056,    0.4948, 0.1000 
   6330.0, 724,     0.079, 19,    0.6071,    0.4881, 63, 0, 0, 0,    0.6055,    0.4907, 0.1000 
   6340.0, 719,     0.073, 19,    0.6070,    0.4886, 63, 0, 0, 0,    0.6067,    0.4901, 0.1000 
   6350.0, 709,     0.070, 19,    0.6043,    0.4857, 63, 0, 0, 0,    0.6054,    0.4881, 0.1000 
   6360.0, 707,     0.064, 19,    0.5965,    0.4796, 63, 0, 0, 0,    0.6007,    0.4826, 0.1000 
   6370.0, 702,     0.073, 19,    0.5942,    0.4824, 63, 0, 0, 0,    0.5970,    0.4825, 0.1000 
   6380.0, 696,     0.069, 19,    0.5885,    0.4776, 63, 0, 0, 0,    0.5928,    0.4804, 0.1000 
   6390.0, 690,     0.062, 19,    0.5747,    0.4741, 63, 0, 0, 0,    0.5823,    0.4765, 0.1000 
   6400.0, 688,     0.064, 19,    0.5703,    0.4746, 63, 0, 0, 0,    0.5746,    0.4754, 0.1000 
   6410.0, 684,     0.066, 19,    0.5684,    0.4754, 63, 0, 0, 0,    0.5704,    0.4756, 0.1000 
   6420.0, 683,     0.066, 19,    0.5685,    0.4724, 63, 0, 0, 0,    0.5688,    0.4735, 0.1000 
   6430.0, 682,     0.060, 19,    0.5341,    0.4733, 63, 0, 0, 0,    0.5388,    0.4731, 0.1000 
   6440.0, 669,     0.063, 19,    0.5467,    0.4689, 63, 0, 0, 0,    0.5432,    0.4712, 0.1000 
   6450.0, 666,     0.064, 19,    0.5513,    0.4644, 63, 0, 0, 0,    0.5476,    0.4666, 0.1000 
   6460.0, 662,     0.072, 19,    0.5565,    0.4652, 64, 0, 0, 0,    0.5521,    0.4658, 0.1000 
   6470.0, 657,     0.062, 19,    0.5486,    0.4631, 64, 0, 0, 0,    0.5517,    0.4647, 0.1000 
   6480.0, 655,     0.064, 19,    0.5470,    0.4591, 64, 0, 0, 0,    0.5491,    0.4613, 0.1000 
   6490.0, 653,     0.063, 19,    0.5382,    0.4613, 64, 0, 0, 0,    0.5392,    0.4614, 0.1000 
   6500.0, 646,     0.063, 19,    0.5358,    0.4578, 64, 0, 0, 0,    0.5374,    0.4598, 0.1000 
   6510.0, 640,     0.057, 19,    0.5301,    0.4548, 64, 0, 0, 0,    0.5336,    0.4569, 0.1000 
   6520.0, 637,     0.062, 19,    0.5325,    0.4543, 64, 0, 0, 0,    0.5322,    0.4557, 0.1000 
   6530.0, 634,     0.059, 19,    0.5300,    0.4511, 64, 0, 0, 0,    0.5313,    0.4537, 0.1000 
   6540.0, 628,     0.054, 19,    0.5249,    0.4473, 64, 0, 0, 0,    0.5277,    0.4493, 0.1000 
   6550.0, 624,     0.060, 19,    0.5285,    0.4510, 64, 0, 0, 0,    0.5346,    0.4504, 0.1000 
   6560.0, 621,     0.059, 19,    0.5233,    0.4471, 64, 0, 0, 0,    0.5288,    0.4486, 0.1000 
   6570.0, 619,     0.052, 19,    0.5133,    0.4464, 64, 0, 0, 0,    0.5195,    0.4473, 0.1000 
